pur_cust,pur_prod,pur_date,pur_amount,pur_store_id
11,1,2015-04-04,50.63,18
1,3,2015-04-03,48.74,16
9,10,2015-04-12,54.56,16
2,9,2015-04-09,5.24,6
0,2,2015-04-04,16.09,13
6,2,2015-04-09,34.06,18
6,8,2015-04-12,18.59,18
4,8,2015-04-08,57.48,3
6,13,2015-04-14,49.51,12
3,13,2015-04-05,63.42,19
1,12,2015-04-05,82.00,2
1,1,2015-04-13,27.34,7
0,4,2015-04-10,74.92,7
9,9,2015-04-03,21.51,15
6,4,2015-04-05,47.65,17
4,5,2015-04-05,41.07,3
11,7,2015-04-06,65.68,20
4,13,2015-04-09,42.42,10
9,10,2015-04-12,67.74,4
10,5,2015-04-13,36.82,10
6,11,2015-04-11,80.55,20
3,0,2015-04-12,85.38,16
8,0,2015-04-14,1.30,18
11,11,2015-04-01,68.47,16
4,12,2015-04-12,20.36,18
6,14,2015-04-10,76.66,14
9,9,2015-04-04,85.28,15
0,7,2015-04-08,78.86,2
6,5,2015-04-12,79.36,15
4,10,2015-04-13,70.99,6
0,3,2015-04-13,60.25,1
8,14,2015-04-08,55.59,15
3,13,2015-04-06,26.97,18
6,11,2015-04-08,85.89,13
10,14,2015-04-01,14.60,4
8,2,2015-04-05,89.10,15
4,4,2015-04-12,17.08,8
2,9,2015-04-07,81.36,9
4,6,2015-04-12,60.48,3
4,1,2015-04-08,95.02,8
3,11,2015-04-02,31.90,10
9,13,2015-04-13,83.07,7
10,10,2015-04-13,48.96,18
11,8,2015-04-04,3.18,4
10,7,2015-04-03,63.76,6
7,4,2015-04-08,50.24,6
0,13,2015-04-09,7.02,12
2,12,2015-04-05,76.67,8
9,9,2015-04-01,69.92,9
7,2,2015-04-02,10.78,18
8,4,2015-04-10,74.42,16
8,4,2015-04-09,92.87,16
6,12,2015-04-06,66.46,6
4,13,2015-04-09,12.29,13
5,1,2015-04-01,72.71,18
7,12,2015-04-11,81.79,18
3,1,2015-04-05,3.34,3
1,5,2015-04-07,61.13,12
4,2,2015-04-03,36.23,19
4,13,2015-04-09,14.99,2
6,6,2015-04-07,46.95,7
7,8,2015-04-12,27.14,7
8,8,2015-04-03,46.15,15
9,6,2015-04-14,68.46,17
4,10,2015-04-09,81.71,3
11,3,2015-04-09,19.00,20
9,4,2015-04-11,38.42,10
0,4,2015-04-13,78.79,4
6,5,2015-04-13,52.02,10
2,9,2015-04-09,100.97,20
10,7,2015-04-03,59.17,16
5,7,2015-04-11,55.50,18
0,10,2015-04-09,83.40,16
11,2,2015-04-01,50.81,18
6,1,2015-04-02,9.47,14
9,13,2015-04-02,73.28,15
0,13,2015-04-07,6.19,2
6,10,2015-04-05,27.32,15
4,14,2015-04-03,8.07,6
11,9,2015-04-12,93.57,1
2,1,2015-04-14,80.39,15
10,1,2015-04-05,32.57,18
5,4,2015-04-12,98.46,13
4,11,2015-04-03,71.71,4
1,8,2015-04-08,59.78,15
6,14,2015-04-11,35.17,8
11,9,2015-04-07,59.84,9
4,2,2015-04-04,15.31,3
6,1,2015-04-01,43.40,8
3,3,2015-04-10,84.34,10
2,9,2015-04-08,52.07,7
1,0,2015-04-04,67.59,18
1,7,2015-04-10,4.49,4
2,13,2015-04-01,3.94,6
3,5,2015-04-03,26.23,6
8,10,2015-04-08,17.95,12
5,12,2015-04-03,69.97,8
10,6,2015-04-09,84.67,9
11,1,2015-04-05,12.32,18
6,5,2015-04-11,6.32,16
6,9,2015-04-06,10.35,16
7,12,2015-04-11,76.81,6
0,0,2015-04-02,47.23,13
7,9,2015-04-09,18.63,18
7,7,2015-04-05,2.48,18
11,10,2015-04-03,79.92,3
6,5,2015-04-10,50.34,12
5,11,2015-04-07,31.18,19
11,11,2015-04-01,58.14,2
11,1,2015-04-07,53.74,7
11,3,2015-04-11,63.69,7
4,12,2015-04-12,32.74,15
1,7,2015-04-13,9.87,17
1,6,2015-04-03,71.75,3
1,6,2015-04-04,48.66,20
1,5,2015-04-11,17.33,10
1,0,2015-04-02,40.36,4
3,1,2015-04-06,79.63,10
1,4,2015-04-12,81.27,20
6,6,2015-04-06,63.82,16
3,11,2015-04-04,48.18,18
1,4,2015-04-01,96.60,16
10,10,2015-04-04,71.19,18
2,0,2015-04-08,33.29,14
1,12,2015-04-05,91.53,15
5,10,2015-04-13,36.80,2
5,6,2015-04-07,48.68,15
9,6,2015-04-04,56.09,6
5,11,2015-04-10,34.41,1
8,8,2015-04-04,99.93,15
8,8,2015-04-03,27.22,18
10,10,2015-04-04,80.32,13
7,12,2015-04-11,85.77,4
4,7,2015-04-09,51.19,15
2,11,2015-04-01,50.64,8
7,11,2015-04-01,62.02,9
0,6,2015-04-13,11.52,3
2,13,2015-04-02,65.54,8
6,13,2015-04-02,85.53,10
5,10,2015-04-12,66.58,7
9,2,2015-04-09,47.08,18
1,2,2015-04-08,93.85,4
2,2,2015-04-10,14.71,6
8,14,2015-04-04,81.47,6
9,11,2015-04-11,92.67,12
10,10,2015-04-02,25.82,8
7,4,2015-04-04,89.77,9
1,14,2015-04-08,37.06,18
5,2,2015-04-08,80.27,16
7,9,2015-04-10,71.09,16
6,10,2015-04-02,19.41,6
3,1,2015-04-07,39.55,13
3,5,2015-04-02,32.68,18
11,12,2015-04-12,45.39,18
8,2,2015-04-03,60.00,3
5,7,2015-04-12,43.30,12
6,6,2015-04-07,29.19,19
10,7,2015-04-14,45.29,2
2,10,2015-04-03,9.27,7
11,5,2015-04-13,50.21,7
0,13,2015-04-09,10.99,15
4,8,2015-04-03,40.19,17
5,1,2015-04-13,34.89,3
3,8,2015-04-03,49.61,20
11,3,2015-04-09,28.88,10
2,1,2015-04-02,27.32,4
7,2,2015-04-14,70.27,10
4,10,2015-04-08,29.12,20
11,14,2015-04-03,36.34,16
3,3,2015-04-08,46.31,18
11,6,2015-04-12,78.87,16
3,1,2015-04-07,39.13,18
4,8,2015-04-02,74.02,14
11,8,2015-04-14,56.71,15
7,4,2015-04-04,93.49,2
3,11,2015-04-02,13.44,15
11,7,2015-04-05,77.42,6
9,12,2015-04-05,4.60,1
0,2,2015-04-06,44.85,15
5,0,2015-04-05,50.06,18
3,1,2015-04-06,78.09,13
11,9,2015-04-13,69.37,4
1,7,2015-04-13,7.80,15
0,13,2015-04-07,93.75,8
0,4,2015-04-07,64.53,9
7,3,2015-04-10,77.32,3
11,5,2015-04-13,34.74,8
4,14,2015-04-04,92.74,10
2,6,2015-04-07,33.70,7
0,2,2015-04-05,87.63,18
4,1,2015-04-06,66.37,4
5,3,2015-04-01,7.03,6
4,12,2015-04-03,75.40,6
2,13,2015-04-03,31.58,12
1,11,2015-04-09,64.88,8
0,4,2015-04-08,33.84,9
3,5,2015-04-01,90.83,18
6,12,2015-04-06,54.04,16
10,10,2015-04-03,17.03,16
3,13,2015-04-04,1.56,6
9,12,2015-04-02,93.44,13
11,14,2015-04-13,62.06,18
8,9,2015-04-13,57.69,18
6,0,2015-04-06,1.36,3
1,8,2015-04-09,31.75,12
4,14,2015-04-06,20.66,19
1,3,2015-04-06,53.64,2
8,14,2015-04-05,63.48,7
0,2,2015-04-03,67.24,7
9,0,2015-04-04,60.81,15
9,1,2015-04-12,49.41,17
11,4,2015-04-05,60.41,3
10,7,2015-04-03,56.08,20
4,3,2015-04-13,82.13,10
8,2,2015-04-06,67.07,4
5,2,2015-04-08,91.56,10
1,12,2015-04-01,9.85,20
7,14,2015-04-01,99.92,16
11,13,2015-04-07,12.85,18
10,2,2015-04-11,53.46,16
11,3,2015-04-09,33.72,18
4,12,2015-04-14,73.68,14
6,5,2015-04-09,80.84,15
9,10,2015-04-14,99.67,2
10,7,2015-04-03,77.02,15
2,13,2015-04-05,82.69,6
0,9,2015-04-13,62.58,1
9,0,2015-04-03,7.48,15
9,14,2015-04-11,35.18,18
0,0,2015-04-01,99.68,13
11,10,2015-04-03,81.23,4
7,11,2015-04-02,26.22,15
6,14,2015-04-14,53.66,8
5,8,2015-04-06,19.00,9
1,3,2015-04-04,9.04,3
1,4,2015-04-12,99.33,8
4,14,2015-04-04,76.43,10
6,7,2015-04-01,9.94,7
7,0,2015-04-13,58.05,18
5,9,2015-04-02,43.20,4
5,1,2015-04-01,55.91,6
10,11,2015-04-10,15.19,6
9,8,2015-04-09,21.88,12
11,14,2015-04-11,12.82,8
11,3,2015-04-08,62.76,9
8,7,2015-04-07,27.89,18
7,6,2015-04-10,21.92,16
1,13,2015-04-13,97.16,16
5,4,2015-04-12,89.56,6
11,3,2015-04-13,87.83,13
0,10,2015-04-11,10.76,18
9,11,2015-04-11,13.65,18
9,11,2015-04-09,50.90,3
4,8,2015-04-07,90.92,12
11,2,2015-04-02,3.18,19
4,14,2015-04-08,64.82,2
8,10,2015-04-11,15.80,7
0,10,2015-04-08,8.41,7
0,0,2015-04-13,42.51,15
8,5,2015-04-05,38.64,17
9,11,2015-04-07,49.17,3
8,1,2015-04-09,73.75,20
4,12,2015-04-14,51.26,10
5,14,2015-04-11,46.43,4
5,1,2015-04-13,13.31,10
3,4,2015-04-08,43.71,20
9,7,2015-04-12,54.35,16
0,10,2015-04-10,41.00,18
1,5,2015-04-09,100.13,16
8,10,2015-04-10,61.27,18
11,0,2015-04-10,43.35,14
2,9,2015-04-05,45.52,15
2,9,2015-04-05,40.74,2
11,10,2015-04-08,26.09,15
10,10,2015-04-03,87.32,6
11,2,2015-04-14,75.79,1
6,8,2015-04-14,62.47,15
11,11,2015-04-13,27.74,18
11,1,2015-04-09,93.54,13
4,14,2015-04-04,75.66,4
6,9,2015-04-09,14.22,15
5,13,2015-04-13,87.38,8
11,5,2015-04-04,58.45,9
8,13,2015-04-09,11.25,3
4,11,2015-04-06,64.36,8
4,2,2015-04-08,3.41,10
7,2,2015-04-02,95.46,7
0,6,2015-04-13,3.99,18
11,7,2015-04-02,74.62,4
1,3,2015-04-01,10.51,6
6,8,2015-04-13,99.04,6
5,7,2015-04-14,57.62,12
9,4,2015-04-12,80.18,8
6,3,2015-04-05,72.99,9
6,5,2015-04-09,78.65,18
8,4,2015-04-09,3.32,16
11,8,2015-04-12,7.72,16
9,14,2015-04-12,18.56,6
3,13,2015-04-05,80.76,13
10,13,2015-04-14,35.06,18
7,2,2015-04-01,24.31,18
3,12,2015-04-09,37.15,3
7,1,2015-04-08,11.70,12
1,5,2015-04-07,43.32,19
6,8,2015-04-14,50.26,2
4,7,2015-04-11,70.39,7
9,12,2015-04-01,12.51,7
9,6,2015-04-02,29.69,15
8,7,2015-04-07,7.66,17
9,10,2015-04-13,61.99,3
7,4,2015-04-04,81.46,20
8,4,2015-04-10,57.37,10
11,14,2015-04-14,18.48,4
10,10,2015-04-02,31.13,10
10,9,2015-04-09,18.15,20
7,9,2015-04-11,42.94,16
3,4,2015-04-06,98.41,18
1,11,2015-04-08,14.26,16
2,6,2015-04-03,58.05,18
5,10,2015-04-14,96.52,14
9,14,2015-04-08,44.52,15
9,10,2015-04-11,92.14,2
10,11,2015-04-13,36.83,15
4,13,2015-04-09,6.75,6
2,13,2015-04-02,70.41,1
9,0,2015-04-05,43.09,15
11,10,2015-04-08,15.03,18
4,8,2015-04-07,3.00,13
6,7,2015-04-14,51.38,4
5,14,2015-04-09,18.15,15
6,5,2015-04-11,2.89,8
4,11,2015-04-04,59.93,9
7,3,2015-04-11,62.49,3
4,12,2015-04-13,18.69,8
5,13,2015-04-13,86.50,10
10,14,2015-04-12,93.57,7
1,11,2015-04-07,25.90,18
8,12,2015-04-01,43.97,4
2,11,2015-04-13,22.66,6
9,6,2015-04-04,48.73,6
1,1,2015-04-13,17.59,12
7,6,2015-04-07,24.97,8
7,6,2015-04-12,79.19,9
3,1,2015-04-06,79.45,18
0,0,2015-04-01,75.51,16
9,11,2015-04-08,3.30,16
8,6,2015-04-12,54.41,6
1,0,2015-04-05,33.87,13
7,2,2015-04-14,50.68,18
5,12,2015-04-06,76.87,18
10,3,2015-04-10,99.14,3
11,12,2015-04-10,16.90,12
9,6,2015-04-02,7.19,19
8,2,2015-04-04,36.93,2
6,6,2015-04-05,24.40,7
0,6,2015-04-13,15.60,7
5,12,2015-04-01,13.28,15
9,8,2015-04-09,29.57,17
3,7,2015-04-04,6.91,3
1,8,2015-04-09,13.24,20
6,4,2015-04-03,19.79,10
6,0,2015-04-04,53.38,4
4,5,2015-04-04,46.89,10
1,4,2015-04-12,98.14,20
3,8,2015-04-01,1.80,16
2,0,2015-04-05,8.34,18
4,12,2015-04-14,52.38,16
6,1,2015-04-02,29.43,18
8,7,2015-04-08,89.29,14
11,4,2015-04-07,81.80,15
4,9,2015-04-02,63.46,2
5,3,2015-04-02,79.85,15
3,13,2015-04-05,88.91,6
3,9,2015-04-07,68.08,1
9,11,2015-04-05,87.92,15
4,6,2015-04-14,81.32,18
11,2,2015-04-13,10.81,13
1,4,2015-04-13,59.52,4
7,7,2015-04-05,77.94,15
10,12,2015-04-03,51.23,8
0,11,2015-04-05,98.84,9
11,10,2015-04-03,92.32,3
1,12,2015-04-02,98.76,8
2,13,2015-04-14,34.09,10
7,2,2015-04-01,33.28,7
8,8,2015-04-04,94.01,18
5,8,2015-04-10,88.53,4
5,11,2015-04-08,90.42,6
1,14,2015-04-07,81.47,6
4,5,2015-04-04,58.93,12
8,11,2015-04-04,51.57,8
2,9,2015-04-08,54.14,9
2,5,2015-04-10,33.61,18
9,12,2015-04-02,83.11,16
6,2,2015-04-13,22.56,16
8,12,2015-04-12,43.89,6
6,5,2015-04-09,66.84,13
2,14,2015-04-12,11.05,18
11,5,2015-04-14,15.61,18
6,6,2015-04-08,99.71,3
6,12,2015-04-08,73.12,12
3,4,2015-04-05,43.79,19
1,4,2015-04-11,35.80,2
11,10,2015-04-07,71.16,7
10,3,2015-04-06,46.01,7
3,4,2015-04-08,57.00,15
3,14,2015-04-02,61.48,17
3,9,2015-04-09,10.68,3
2,13,2015-04-04,23.02,20
8,1,2015-04-12,68.16,10
9,14,2015-04-08,53.86,4
1,3,2015-04-04,92.21,10
4,1,2015-04-08,4.59,20
8,9,2015-04-03,43.60,16
6,7,2015-04-01,22.18,18
2,3,2015-04-03,15.93,16
4,6,2015-04-13,5.11,18
11,12,2015-04-13,99.96,14
8,7,2015-04-07,10.12,15
10,14,2015-04-09,12.56,2
3,3,2015-04-12,27.52,15
9,14,2015-04-04,61.97,6
10,8,2015-04-11,66.80,1
5,3,2015-04-03,30.04,15
0,7,2015-04-09,31.52,18
4,1,2015-04-10,16.25,13
10,14,2015-04-10,58.27,4
11,13,2015-04-04,8.52,15
1,4,2015-04-14,42.26,8
11,6,2015-04-10,42.89,9
0,1,2015-04-10,28.08,3
4,2,2015-04-05,97.23,8
8,10,2015-04-11,15.63,10
0,10,2015-04-08,24.01,7
8,14,2015-04-06,7.44,18
6,9,2015-04-08,45.02,4
9,10,2015-04-01,78.45,6
0,10,2015-04-09,99.80,6
8,9,2015-04-14,15.82,12
8,1,2015-04-09,81.23,8
8,3,2015-04-01,19.44,9
11,6,2015-04-13,26.40,18
11,1,2015-04-08,21.17,16
6,1,2015-04-01,59.87,16
11,0,2015-04-10,60.37,6
11,12,2015-04-07,96.76,13
3,7,2015-04-07,36.91,18
1,8,2015-04-08,63.17,18
8,10,2015-04-11,17.60,3
1,1,2015-04-12,59.31,12
4,1,2015-04-09,56.83,19
8,11,2015-04-05,28.34,2
2,6,2015-04-09,56.66,7
8,11,2015-04-03,76.29,7
3,4,2015-04-06,15.99,15
10,0,2015-04-07,44.70,17
7,13,2015-04-05,75.74,3
7,12,2015-04-11,95.86,20
10,8,2015-04-10,85.31,10
2,9,2015-04-08,36.10,4
4,0,2015-04-03,11.02,10
0,11,2015-04-03,94.62,20
1,11,2015-04-08,2.36,16
8,6,2015-04-14,84.10,18
1,0,2015-04-03,95.62,16
3,11,2015-04-02,24.90,18
5,8,2015-04-09,35.68,14
6,9,2015-04-08,58.46,15
5,5,2015-04-06,100.67,2
1,8,2015-04-09,33.73,15
5,5,2015-04-10,53.88,6
8,14,2015-04-04,88.08,1
0,10,2015-04-09,87.37,15
1,13,2015-04-10,73.08,18
8,6,2015-04-02,28.97,13
8,9,2015-04-13,57.75,4
6,0,2015-04-06,1.51,15
1,8,2015-04-07,80.38,8
5,14,2015-04-10,88.31,9
4,0,2015-04-11,18.41,3
0,12,2015-04-02,98.88,8
2,3,2015-04-08,65.35,10
9,1,2015-04-12,45.19,7
8,5,2015-04-08,46.24,18
9,8,2015-04-09,39.78,4
8,6,2015-04-02,37.25,6
0,2,2015-04-05,93.85,6
6,1,2015-04-02,10.80,12
9,10,2015-04-13,40.84,8
8,4,2015-04-10,71.40,9
7,13,2015-04-07,20.33,18
3,12,2015-04-09,29.96,16
4,13,2015-04-08,67.45,16
10,6,2015-04-07,47.03,6
7,11,2015-04-02,8.10,13
9,9,2015-04-03,8.86,18
0,14,2015-04-06,20.20,18
1,2,2015-04-09,48.78,3
2,8,2015-04-12,36.05,12
1,9,2015-04-05,52.83,19
6,4,2015-04-02,37.89,2
3,2,2015-04-14,56.96,7
9,4,2015-04-01,8.28,7
5,14,2015-04-07,64.92,15
8,7,2015-04-09,36.82,17
8,7,2015-04-10,8.13,3
5,14,2015-04-08,45.99,20
10,14,2015-04-10,55.22,10
9,7,2015-04-14,54.64,4
8,10,2015-04-05,6.67,10
4,7,2015-04-07,1.30,20
6,8,2015-04-11,44.03,16
6,3,2015-04-06,35.00,18
10,6,2015-04-06,78.10,16
11,6,2015-04-08,93.68,18
2,6,2015-04-10,44.82,14
2,9,2015-04-06,25.17,15
3,12,2015-04-12,42.17,2
6,6,2015-04-06,64.16,15
4,0,2015-04-13,31.88,6
3,5,2015-04-12,76.00,1
2,10,2015-04-02,24.82,15
7,5,2015-04-14,96.15,18
8,10,2015-04-08,9.12,13
0,1,2015-04-12,79.24,4
3,2,2015-04-03,80.58,15
5,11,2015-04-06,57.75,8
1,12,2015-04-04,19.64,9
9,4,2015-04-12,97.61,3
3,10,2015-04-08,29.21,8
0,3,2015-04-14,51.10,10
5,9,2015-04-04,2.08,7
9,11,2015-04-08,12.77,18
2,7,2015-04-14,52.21,4
6,2,2015-04-10,13.58,6
7,9,2015-04-10,67.96,6
5,1,2015-04-09,48.47,12
3,12,2015-04-09,58.70,8
7,6,2015-04-09,48.14,9
3,12,2015-04-08,94.99,18
2,2,2015-04-10,20.76,16
11,0,2015-04-10,65.13,16
2,14,2015-04-09,96.72,6
7,4,2015-04-05,37.48,13
10,1,2015-04-01,61.43,18
0,8,2015-04-05,74.68,18
6,10,2015-04-04,79.07,3
6,7,2015-04-05,10.00,12
3,5,2015-04-01,66.10,19
4,12,2015-04-13,99.81,2
7,4,2015-04-09,19.83,7
8,2,2015-04-06,54.50,7
10,9,2015-04-06,27.90,15
5,5,2015-04-06,94.11,17
9,3,2015-04-05,60.02,3
0,5,2015-04-06,4.36,20
4,9,2015-04-13,71.92,10
2,11,2015-04-09,54.21,4
6,0,2015-04-06,6.84,10
4,10,2015-04-09,94.95,20
5,7,2015-04-01,51.88,16
7,6,2015-04-10,42.54,18
0,1,2015-04-10,28.00,16
4,2,2015-04-05,95.95,18
7,6,2015-04-11,81.15,14
4,4,2015-04-09,2.43,15
11,11,2015-04-13,99.41,2
8,8,2015-04-06,40.68,15
2,10,2015-04-02,38.40,6
2,14,2015-04-12,14.07,1
0,10,2015-04-07,55.06,15
0,11,2015-04-06,84.63,18
3,13,2015-04-04,6.57,13
11,10,2015-04-05,36.16,4
7,1,2015-04-05,10.24,15
4,10,2015-04-11,23.35,8
4,0,2015-04-11,18.07,9
0,10,2015-04-10,45.50,3
3,4,2015-04-07,80.58,8
4,5,2015-04-03,93.70,10
2,3,2015-04-05,49.98,7
5,0,2015-04-06,92.35,18
9,3,2015-04-05,66.78,4
3,9,2015-04-10,64.83,6
2,2,2015-04-11,64.90,6
5,8,2015-04-11,47.88,12
8,0,2015-04-11,5.25,8
5,3,2015-04-05,60.02,9
0,4,2015-04-06,100.22,18
2,12,2015-04-03,53.77,16
1,3,2015-04-05,63.65,16
1,12,2015-04-04,15.54,6
6,4,2015-04-03,12.28,13
2,8,2015-04-10,91.57,18
6,0,2015-04-07,53.69,18
0,10,2015-04-10,38.78,3
0,14,2015-04-04,89.85,12
2,3,2015-04-07,18.20,19
1,4,2015-04-01,2.08,2
1,8,2015-04-07,80.14,7
5,13,2015-04-14,59.76,7
9,3,2015-04-03,46.06,15
8,4,2015-04-09,96.34,17
7,4,2015-04-08,51.69,3
1,3,2015-04-05,66.44,20
3,6,2015-04-10,41.30,10
11,10,2015-04-05,22.80,4
0,8,2015-04-04,14.47,10
4,4,2015-04-08,54.56,20
2,6,2015-04-06,81.26,16
1,2,2015-04-08,90.55,18
0,8,2015-04-07,15.06,16
0,12,2015-04-14,69.52,18
3,6,2015-04-09,64.68,14
11,13,2015-04-04,92.83,15
4,1,2015-04-10,39.38,2
11,7,2015-04-04,25.98,15
11,2,2015-04-03,59.68,6
6,12,2015-04-08,5.62,1
9,9,2015-04-03,33.73,15
1,9,2015-04-02,54.36,18
11,3,2015-04-11,52.08,13
10,9,2015-04-03,97.73,4
5,6,2015-04-04,43.97,15
11,4,2015-04-03,3.32,8
8,9,2015-04-14,15.95,9
8,14,2015-04-02,39.89,3
4,7,2015-04-07,29.89,8
8,12,2015-04-14,59.90,10
10,7,2015-04-14,63.88,7
0,3,2015-04-13,99.15,18
5,6,2015-04-03,71.84,4
1,6,2015-04-04,48.39,6
1,4,2015-04-14,19.41,6
10,13,2015-04-02,75.55,12
0,13,2015-04-07,80.76,8
5,12,2015-04-01,20.05,9
1,12,2015-04-14,73.10,18
4,13,2015-04-10,89.93,16
5,9,2015-04-02,62.63,16
3,10,2015-04-05,35.36,6
7,14,2015-04-01,94.79,13
9,4,2015-04-01,88.02,18
6,0,2015-04-07,52.82,18
0,10,2015-04-11,27.67,3
6,14,2015-04-14,51.70,12
4,2,2015-04-04,30.41,19
2,3,2015-04-08,80.66,2
5,0,2015-04-05,41.44,7
11,6,2015-04-11,19.99,7
1,13,2015-04-11,40.39,15
3,5,2015-04-01,74.46,17
8,7,2015-04-10,6.92,3
4,8,2015-04-05,80.90,20
11,4,2015-04-06,28.71,10
6,10,2015-04-02,34.24,4
0,3,2015-04-14,58.85,10
8,12,2015-04-01,51.99,20
6,3,2015-04-07,4.76,16
6,7,2015-04-14,61.91,18
11,12,2015-04-08,89.72,16
11,1,2015-04-05,97.34,18
10,5,2015-04-10,59.98,14
10,11,2015-04-13,27.87,15
0,3,2015-04-01,40.28,2
11,9,2015-04-09,96.89,15
7,4,2015-04-06,11.08,6
8,3,2015-04-02,92.58,1
10,8,2015-04-10,95.87,15
8,10,2015-04-08,22.56,18
7,8,2015-04-01,10.49,13
6,8,2015-04-12,9.45,4
11,6,2015-04-10,31.11,15
6,13,2015-04-03,43.37,8
7,14,2015-04-04,96.05,9
5,9,2015-04-04,69.54,3
3,3,2015-04-09,12.56,8
6,2,2015-04-10,14.84,10
8,1,2015-04-08,12.50,7
0,1,2015-04-13,24.87,18
11,13,2015-04-02,56.17,4
1,1,2015-04-14,90.74,6
4,2,2015-04-04,13.28,6
5,12,2015-04-04,43.38,12
9,10,2015-04-13,42.37,8
9,8,2015-04-05,58.34,9
10,8,2015-04-12,18.78,18
4,7,2015-04-12,53.12,16
0,8,2015-04-03,37.02,16
4,9,2015-04-14,34.16,6
6,12,2015-04-09,55.67,13
6,0,2015-04-07,66.54,18
7,2,2015-04-14,52.38,18
6,2,2015-04-13,15.83,3
4,7,2015-04-10,25.57,12
2,1,2015-04-13,28.90,19
11,1,2015-04-06,81.43,2
1,2,2015-04-07,29.12,7
8,10,2015-04-11,32.32,7
9,13,2015-04-14,66.37,15
1,9,2015-04-04,86.35,17
0,9,2015-04-12,79.66,3
5,0,2015-04-04,69.73,20
1,10,2015-04-14,4.30,10
1,5,2015-04-07,64.95,4
6,12,2015-04-05,69.52,10
5,3,2015-04-03,24.91,20
10,6,2015-04-04,50.02,16
1,3,2015-04-05,78.40,18
9,10,2015-04-12,78.54,16
3,3,2015-04-12,26.60,18
8,12,2015-04-13,100.86,14
7,3,2015-04-10,80.39,15
0,12,2015-04-01,43.63,2
2,10,2015-04-14,92.65,15
6,13,2015-04-02,83.55,6
4,8,2015-04-04,91.86,1
3,13,2015-04-08,81.09,15
6,2,2015-04-10,11.50,18
6,6,2015-04-08,14.44,13
2,10,2015-04-01,59.21,4
0,7,2015-04-08,79.02,15
5,1,2015-04-01,45.87,8
5,12,2015-04-03,72.69,9
0,2,2015-04-06,56.36,3
11,1,2015-04-06,82.00,8
2,8,2015-04-13,100.44,10
7,0,2015-04-10,46.51,7
4,6,2015-04-12,56.07,18
2,5,2015-04-11,5.32,4
6,7,2015-04-01,22.31,6
2,7,2015-04-03,60.07,6
5,10,2015-04-13,34.87,12
4,14,2015-04-05,33.78,8
8,7,2015-04-07,2.53,9
6,8,2015-04-11,71.48,18
8,3,2015-04-11,50.65,16
8,2,2015-04-07,22.68,16
5,12,2015-04-04,15.50,6
6,1,2015-04-13,20.03,13
7,6,2015-04-09,53.60,18
6,1,2015-04-03,1.83,18
5,4,2015-04-11,26.54,3
6,12,2015-04-05,94.56,12
6,1,2015-04-05,21.73,19
11,2,2015-04-01,32.06,2
7,5,2015-04-01,75.25,7
9,8,2015-04-09,53.69,7
4,2,2015-04-03,59.50,15
5,8,2015-04-10,97.57,17
10,7,2015-04-02,87.91,3
8,14,2015-04-04,88.30,20
0,10,2015-04-08,5.78,10
10,4,2015-04-01,69.69,4
7,2,2015-04-03,74.70,10
1,9,2015-04-06,16.42,20
11,5,2015-04-03,21.02,16
5,10,2015-04-14,17.27,18
8,14,2015-04-05,60.25,16
10,10,2015-04-03,6.41,18
9,10,2015-04-13,56.89,14
5,6,2015-04-01,34.07,15
10,4,2015-04-14,17.80,2
9,4,2015-04-13,83.56,15
8,2,2015-04-06,57.02,6
11,3,2015-04-12,29.10,1
9,4,2015-04-01,1.65,15
1,7,2015-04-12,47.09,18
8,3,2015-04-14,58.53,13
8,10,2015-04-09,99.30,4
8,6,2015-04-12,56.69,15
3,9,2015-04-11,41.79,8
3,5,2015-04-04,80.35,9
8,0,2015-04-14,15.61,3
7,9,2015-04-10,83.80,8
1,14,2015-04-06,18.04,10
11,6,2015-04-13,40.61,7
7,11,2015-04-14,5.33,18
0,13,2015-04-08,79.56,4
5,11,2015-04-05,94.86,6
8,10,2015-04-08,31.14,6
0,3,2015-04-01,35.30,12
8,8,2015-04-03,23.96,8
8,0,2015-04-03,96.57,9
4,2,2015-04-07,23.84,18
6,14,2015-04-09,93.35,16
5,8,2015-04-09,28.39,16
2,2,2015-04-10,15.35,6
8,0,2015-04-14,3.27,13
0,4,2015-04-12,17.83,18
2,9,2015-04-07,89.87,18
8,0,2015-04-03,20.80,3
5,10,2015-04-01,95.43,12
8,13,2015-04-10,87.76,19
4,3,2015-04-12,11.61,2
0,10,2015-04-08,11.23,7
2,11,2015-04-12,51.12,7
0,10,2015-04-10,61.79,15
0,5,2015-04-06,91.51,17
9,2,2015-04-07,23.61,3
5,10,2015-04-14,26.18,20
0,7,2015-04-10,4.82,10
3,4,2015-04-04,70.39,4
3,4,2015-04-04,93.48,10
3,9,2015-04-09,2.28,20
10,5,2015-04-10,48.84,16
4,7,2015-04-10,7.23,18
4,11,2015-04-06,63.93,16
5,3,2015-04-02,79.93,18
3,13,2015-04-05,78.21,14
9,10,2015-04-01,91.33,15
6,1,2015-04-05,31.00,2
4,0,2015-04-01,75.23,15
9,13,2015-04-01,30.83,6
6,9,2015-04-06,21.10,1
1,2,2015-04-08,79.26,15
6,2,2015-04-10,14.75,18
8,1,2015-04-09,77.13,13
6,7,2015-04-02,100.24,4
2,2,2015-04-11,72.48,15
9,12,2015-04-02,80.94,8
